stream_id,user_id,song_id,streamed_at,duration_played,device_type
8787,157,311,2025-12-06 09:37:18,177,desktop
8788,157,90,2025-12-24 02:15:03,58,web
8789,157,1304,2024-12-10 05:05:53,142,smart_tv
8790,157,1841,2025-08-25 12:27:16,142,mobile
8791,157,725,2024-01-29 17:14:44,42,tablet
8792,157,2415,2024-01-17 04:35:05,226,web
8793,157,874,2024-08-05 13:37:15,67,desktop
8794,157,279,2025-01-31 18:38:52,116,web
8795,157,1439,2023-11-14 00:46:29,85,web
8796,157,1913,2023-11-07 20:20:13,106,smart_tv
8797,157,1917,2025-10-07 00:25:08,251,desktop
8798,157,256,2024-11-05 20:38:38,193,smart_speaker
8799,157,1459,2025-03-02 03:17:46,66,smart_tv
8800,157,1766,2024-07-07 07:44:58,183,web
8801,157,1591,2025-08-24 06:36:55,47,tablet
8802,157,2609,2025-05-10 23:01:13,321,smart_tv
8803,158,2603,2023-02-14 07:46:32,193,desktop
8804,158,2014,2025-03-03 15:17:41,267,tablet
8805,158,2161,2023-06-09 20:08:17,167,web
8806,158,2632,2024-04-29 14:51:22,94,smart_speaker
8807,158,2147,2023-11-06 18:53:51,239,smart_speaker
8808,158,1915,2024-09-28 14:30:43,59,smart_speaker
8809,158,87,2024-12-15 13:29:59,190,mobile
8810,158,1298,2024-09-06 21:32:57,70,mobile
8811,158,1422,2024-07-02 10:47:52,216,mobile
8812,158,178,2025-02-05 23:33:39,268,tablet
8813,158,2438,2025-08-29 19:38:47,309,mobile
8814,158,2304,2025-03-20 15:25:55,235,smart_speaker
8815,158,1562,2023-06-12 04:20:36,74,tablet
8816,158,2273,2025-03-30 20:09:52,185,mobile
8817,158,263,2025-01-28 01:53:07,48,web
8818,158,2060,2024-11-11 23:59:31,62,smart_speaker
8819,158,1869,2023-01-13 04:21:28,240,mobile
8820,158,763,2024-10-06 03:02:39,94,desktop
8821,158,2629,2023-07-01 13:27:26,212,smart_tv
8822,158,691,2025-10-03 20:25:46,96,desktop
8823,158,247,2024-08-29 09:11:33,54,tablet
8824,158,2618,2023-04-18 10:25:00,54,smart_tv
8825,158,2560,2025-01-17 22:07:08,136,smart_speaker
8826,158,44,2024-06-17 07:01:41,64,desktop
8827,158,1367,2023-08-25 09:24:21,237,smart_speaker
8828,158,514,2023-04-15 09:10:43,182,web
8829,158,1833,2023-05-10 19:24:13,178,web
8830,158,6,2025-12-11 16:01:45,97,web
8831,158,1013,2023-09-26 22:08:03,284,web
8832,158,432,2023-02-19 23:16:04,151,desktop
8833,158,517,2024-06-12 07:29:58,145,tablet
8834,158,2554,2023-08-06 14:57:04,91,desktop
8835,158,984,2023-02-25 12:14:19,133,desktop
8836,158,1226,2025-03-01 06:15:57,61,tablet
8837,158,1679,2024-01-26 08:05:17,134,mobile
8838,158,1814,2023-08-02 20:54:50,228,mobile
8839,158,236,2025-09-30 13:48:16,113,tablet
8840,158,1619,2023-11-22 11:54:17,47,mobile
8841,159,1583,2024-12-07 15:34:55,34,web
8842,159,273,2025-05-29 19:15:02,156,smart_speaker
8843,159,858,2024-06-27 09:55:33,32,web
8844,159,1309,2024-04-12 10:44:09,181,tablet
8845,159,2538,2023-10-22 11:11:12,85,smart_speaker
8846,159,437,2023-12-12 09:39:46,78,desktop
8847,159,1471,2024-03-30 01:53:19,256,mobile
8848,159,2365,2025-06-20 06:18:36,285,desktop
8849,159,1049,2023-06-10 12:25:16,90,tablet
8850,159,88,2024-06-15 07:28:09,101,web
8851,159,26,2024-11-29 09:29:06,240,tablet
8852,159,1978,2023-06-20 05:01:40,314,web
8853,159,1576,2025-12-10 16:17:07,63,web
8854,159,2406,2024-02-24 11:02:21,79,smart_tv
8855,159,2246,2025-12-07 19:18:20,44,desktop
8856,159,362,2024-04-04 03:57:31,72,desktop
8857,159,2522,2024-03-13 05:20:28,313,web
8858,159,35,2024-12-28 19:37:17,64,mobile
8859,159,1805,2025-04-06 09:29:29,94,web
8860,159,1421,2025-11-01 06:35:00,96,tablet
8861,159,1349,2025-04-12 04:00:33,107,mobile
8862,159,725,2023-07-25 07:18:00,71,smart_tv
8863,159,1981,2024-08-11 12:55:38,32,desktop
8864,159,393,2025-05-10 14:53:09,43,smart_tv
8865,159,1777,2025-01-23 06:21:42,46,tablet
8866,159,725,2024-11-28 01:38:55,181,desktop
8867,159,1163,2024-01-31 06:01:13,99,tablet
8868,159,504,2025-07-03 14:10:19,49,smart_tv
8869,159,1803,2025-01-29 07:17:10,68,web
8870,159,589,2023-04-12 12:00:27,33,smart_speaker
8871,159,788,2023-01-24 02:42:39,136,desktop
8872,159,1134,2024-04-03 15:47:43,81,web
8873,159,2007,2023-06-09 18:02:06,34,web
8874,159,2126,2024-02-02 23:42:10,115,tablet
8875,159,1821,2024-06-21 06:42:39,99,desktop
8876,159,939,2024-12-15 21:25:07,91,tablet
8877,159,864,2025-12-05 07:14:44,96,smart_speaker
8878,159,1869,2023-07-15 01:03:55,109,smart_speaker
8879,159,1718,2025-03-19 02:29:47,109,smart_speaker
8880,159,794,2023-09-15 16:00:59,71,tablet
8881,159,906,2024-06-06 23:06:11,36,desktop
8882,159,746,2024-11-25 19:52:51,258,tablet
8883,159,1621,2025-09-20 17:38:06,31,desktop
8884,159,943,2025-03-15 09:48:58,160,smart_tv
8885,159,454,2023-12-08 07:59:15,152,mobile
8886,159,1391,2025-03-30 23:57:57,282,web
8887,159,2012,2024-06-04 08:31:58,101,desktop
8888,159,748,2023-05-09 04:04:31,112,web
8889,159,185,2023-02-22 02:48:33,108,mobile
8890,159,2597,2023-08-22 11:45:31,84,web
8891,159,1152,2023-07-26 09:23:47,42,desktop
8892,159,927,2025-11-19 01:46:33,309,smart_tv
8893,159,2624,2023-11-24 11:41:45,107,tablet
8894,159,861,2024-07-11 13:12:59,46,mobile
8895,159,514,2023-05-31 15:32:44,190,web
8896,159,1685,2024-01-08 15:30:11,99,desktop
8897,159,1651,2024-08-09 13:11:40,136,smart_speaker
8898,159,1147,2025-09-21 02:08:39,78,smart_tv
8899,159,1388,2025-02-27 18:24:41,126,web
8900,159,2552,2024-04-17 13:15:38,187,mobile
8901,159,2482,2025-06-15 08:12:16,152,smart_speaker
8902,159,1316,2025-12-13 17:56:29,59,desktop
8903,159,2635,2024-04-25 22:03:43,105,tablet
8904,159,1314,2024-01-20 16:18:14,71,smart_speaker
8905,159,1597,2025-02-12 14:48:43,284,desktop
8906,159,2014,2024-05-04 17:15:11,178,tablet
8907,159,640,2025-04-21 09:13:06,83,mobile
8908,159,2063,2025-10-02 13:54:35,308,smart_speaker
8909,159,1614,2023-06-18 23:50:00,233,smart_tv
8910,159,1639,2023-12-23 15:20:26,92,tablet
8911,159,757,2025-03-06 14:17:17,237,mobile
8912,159,2471,2023-05-07 22:31:36,42,tablet
8913,159,1064,2023-06-24 14:52:37,127,smart_speaker
8914,159,706,2024-04-03 18:33:50,185,smart_tv
8915,159,1870,2023-01-09 20:11:57,212,web
8916,159,1062,2025-11-01 22:41:41,176,mobile
8917,159,290,2025-11-13 22:05:03,163,mobile
8918,160,1521,2025-09-25 20:42:11,64,smart_tv
8919,160,1626,2024-07-02 22:27:44,42,desktop
8920,160,1737,2025-01-19 12:06:10,170,smart_speaker
8921,160,72,2024-12-12 12:20:45,212,desktop
8922,160,1428,2023-06-07 11:03:42,81,smart_speaker
8923,160,1017,2024-02-09 23:38:30,269,tablet
8924,160,1693,2023-09-13 04:16:11,140,desktop
8925,160,1237,2025-11-01 16:45:09,337,tablet
8926,160,1729,2024-05-28 18:02:41,85,tablet
8927,160,2179,2023-08-27 11:54:38,109,web
8928,160,876,2023-03-23 21:18:45,183,smart_tv
8929,160,1643,2023-02-26 11:03:44,205,smart_speaker
8930,160,1749,2024-11-26 02:54:00,239,web
8931,160,1492,2025-11-06 19:18:52,140,mobile
8932,160,688,2024-02-29 08:11:32,319,smart_speaker
8933,160,895,2023-12-24 12:22:28,182,tablet
8934,160,400,2024-04-30 01:51:45,225,smart_tv
8935,160,2376,2024-08-20 05:40:47,327,web
8936,160,839,2025-03-02 02:12:22,330,desktop
8937,160,1523,2025-11-10 07:07:22,114,smart_speaker
8938,160,414,2024-03-20 16:37:33,359,smart_speaker
8939,160,917,2025-01-05 11:05:29,84,tablet
8940,160,2619,2025-10-10 00:10:30,111,smart_speaker
8941,160,196,2025-03-17 14:56:25,145,mobile
8942,160,329,2025-12-26 04:50:02,130,web
8943,160,2109,2024-10-17 06:13:07,144,web
8944,160,1082,2024-02-14 11:41:52,229,smart_tv
8945,160,2148,2024-11-09 14:14:08,299,smart_tv
8946,160,817,2023-07-23 17:49:31,30,smart_tv
8947,160,260,2025-04-06 06:29:31,52,mobile
8948,160,1655,2025-08-16 16:39:00,62,tablet
8949,160,470,2025-10-27 04:33:30,310,desktop
8950,160,1614,2025-07-25 10:52:42,285,web
8951,160,337,2025-02-22 11:27:43,121,smart_tv
8952,160,233,2023-06-26 22:35:48,73,desktop
8953,160,2341,2025-05-13 20:59:59,202,smart_tv
8954,160,1099,2023-02-02 13:16:38,119,tablet
8955,160,317,2025-06-16 08:54:21,46,smart_speaker
8956,160,2400,2025-06-24 18:15:33,183,web
8957,160,2465,2025-04-09 20:40:44,192,tablet
8958,160,498,2023-07-09 18:15:43,276,tablet
8959,160,691,2024-08-29 14:00:35,50,tablet
8960,160,537,2023-08-09 08:56:02,257,tablet
8961,160,117,2024-04-05 19:31:43,121,mobile
8962,160,688,2023-09-16 13:15:59,298,web
8963,160,1348,2025-02-17 23:25:09,174,web
8964,160,896,2025-10-06 08:24:01,147,mobile
8965,160,2293,2023-06-29 01:38:18,42,web
8966,160,967,2024-06-20 23:13:25,145,web
8967,160,1131,2023-12-14 15:07:22,74,smart_speaker
8968,160,2321,2023-07-01 02:23:53,34,mobile
8969,160,1276,2025-09-30 11:59:29,121,tablet
8970,160,1647,2023-02-26 16:52:55,91,desktop
8971,160,2221,2025-08-31 12:46:37,213,tablet
8972,160,2333,2025-06-12 02:36:31,147,desktop
8973,160,1640,2023-12-21 03:23:05,42,web
8974,160,1372,2023-03-23 16:34:39,292,mobile
8975,160,33,2025-05-09 23:58:47,141,smart_tv
8976,160,1812,2023-03-24 00:01:08,167,web
8977,160,530,2025-06-17 02:48:22,213,web
8978,160,1839,2025-07-19 03:48:42,39,desktop
8979,160,1320,2024-03-08 22:39:45,53,smart_tv
8980,160,1110,2023-08-21 13:38:04,300,desktop
8981,160,911,2024-07-13 02:22:20,321,smart_speaker
8982,161,2183,2025-02-19 23:03:13,278,smart_tv
8983,161,2552,2025-10-26 16:05:36,50,smart_speaker
8984,161,1715,2024-03-14 23:17:30,162,web
8985,161,1157,2023-04-28 20:25:02,119,mobile
8986,161,609,2024-01-05 12:04:36,102,smart_speaker
8987,161,1555,2023-02-24 06:23:06,119,smart_speaker
8988,161,2635,2023-11-14 06:39:57,223,smart_tv
8989,161,174,2024-08-31 18:11:41,104,smart_tv
8990,161,587,2023-12-17 18:32:55,201,desktop
8991,161,1603,2024-02-24 23:51:42,394,desktop
8992,161,1563,2023-05-19 12:17:39,86,desktop
8993,161,2123,2025-04-09 02:04:25,151,mobile
8994,161,1313,2024-12-30 00:26:20,82,smart_tv
8995,161,663,2025-08-22 01:32:31,159,tablet
8996,161,2038,2024-08-03 13:39:16,107,smart_speaker
8997,161,2019,2023-03-11 10:30:40,408,mobile
8998,161,2330,2024-10-30 23:07:19,62,smart_tv
8999,161,483,2024-02-19 15:31:11,222,smart_speaker
9000,161,2499,2024-03-10 06:08:46,293,desktop
9001,161,2100,2025-09-05 20:52:16,75,smart_tv
9002,161,181,2023-07-10 02:44:13,141,smart_tv
9003,161,2061,2024-06-09 22:37:53,241,smart_tv
9004,161,1801,2025-03-29 05:23:45,338,tablet
9005,161,946,2023-08-02 00:43:53,187,smart_speaker
9006,161,1846,2024-06-06 02:18:26,85,smart_speaker
9007,161,857,2023-03-06 00:01:16,88,web
9008,161,1601,2023-04-28 18:54:19,186,smart_speaker
9009,161,2307,2023-11-20 23:07:20,94,smart_tv
9010,161,89,2024-01-21 02:20:10,168,web
9011,161,1627,2023-06-23 10:04:57,220,web
9012,161,1796,2025-09-24 11:06:59,233,tablet
9013,161,543,2023-10-22 00:30:30,231,smart_speaker
9014,161,818,2024-11-29 03:34:58,124,smart_speaker
9015,161,36,2025-11-13 20:08:22,141,smart_tv
9016,161,326,2024-12-26 22:28:03,48,smart_speaker
9017,161,1775,2024-05-15 02:57:49,167,smart_speaker
9018,161,88,2024-12-09 12:51:00,102,smart_tv
9019,161,477,2025-12-08 07:10:51,105,mobile
9020,161,1030,2024-10-04 18:56:43,202,tablet
9021,161,1338,2024-08-09 22:57:13,192,smart_tv
9022,161,1597,2023-12-10 10:34:54,227,web
9023,161,860,2024-08-30 00:03:24,79,web
9024,161,2261,2025-11-02 15:11:46,88,desktop
9025,161,2536,2023-08-11 01:55:51,233,web
9026,161,576,2023-10-01 09:22:44,137,mobile
9027,162,750,2023-05-31 10:25:03,59,desktop
9028,162,2016,2025-07-12 11:22:30,322,smart_speaker
9029,162,762,2023-02-17 15:18:11,184,web
9030,162,2201,2024-11-23 19:12:06,318,web
9031,162,881,2025-02-13 05:13:33,53,mobile
9032,162,715,2023-12-27 00:13:32,132,tablet
9033,162,1833,2025-12-25 21:36:05,175,web
9034,162,892,2025-02-06 21:38:29,271,web
9035,162,1422,2025-07-16 11:53:24,33,mobile
9036,162,733,2025-07-21 14:39:53,63,smart_speaker
9037,162,2544,2023-07-21 14:45:58,109,mobile
9038,162,279,2023-12-31 02:01:32,83,smart_tv
9039,162,60,2024-03-19 23:38:41,71,smart_tv
9040,162,1095,2023-01-11 22:35:39,194,mobile
9041,162,1936,2024-04-05 21:49:28,184,web
9042,162,321,2023-05-06 13:32:22,145,smart_speaker
9043,162,637,2025-04-16 14:49:04,64,desktop
9044,162,1686,2025-06-19 17:18:35,84,web
9045,162,1279,2025-08-26 02:51:15,60,smart_speaker
9046,162,606,2024-11-03 02:14:53,317,desktop
9047,162,359,2024-01-06 15:07:26,170,mobile
9048,162,79,2025-11-30 09:43:00,85,desktop
9049,162,2303,2023-11-04 02:58:47,242,desktop
9050,162,1777,2024-12-09 08:24:46,125,desktop
9051,162,1658,2023-04-19 23:41:21,183,web
9052,162,256,2024-03-16 22:55:36,285,web
9053,162,1696,2023-04-29 21:47:59,177,tablet
9054,162,1723,2023-05-16 12:15:55,111,smart_speaker
9055,162,442,2025-02-23 16:22:58,86,web
9056,162,307,2023-01-19 03:42:46,233,web
9057,162,2497,2025-07-24 18:09:22,103,web
9058,162,620,2025-06-17 16:14:25,124,desktop
9059,162,967,2023-04-09 15:12:08,220,smart_speaker
9060,162,2009,2025-02-22 20:31:18,178,web
9061,162,1405,2025-11-16 23:44:49,297,smart_speaker
9062,162,862,2025-09-27 19:21:35,362,desktop
9063,162,172,2023-04-10 19:29:08,49,web
9064,162,2292,2025-07-19 18:53:59,295,web
9065,162,308,2023-01-12 03:41:31,153,desktop
9066,162,941,2023-08-18 18:49:01,66,web
9067,162,2039,2024-04-11 00:45:33,219,smart_tv
9068,162,2126,2024-01-04 04:18:35,47,mobile
9069,162,2560,2024-04-24 23:41:06,98,mobile
9070,162,25,2025-03-01 15:10:39,304,desktop
9071,162,1258,2024-02-23 12:37:16,158,desktop
9072,162,1390,2024-01-21 11:50:54,92,tablet
9073,163,1093,2025-07-18 04:11:18,106,mobile
9074,163,2032,2025-02-17 12:56:41,114,smart_speaker
9075,163,1077,2025-01-08 17:41:07,221,smart_tv
9076,163,178,2023-08-30 05:51:30,85,smart_speaker
9077,163,535,2025-02-26 10:18:34,373,web
9078,163,778,2023-05-07 18:01:59,58,smart_speaker
9079,163,270,2024-08-04 06:36:32,142,mobile
9080,163,2447,2023-05-26 14:02:58,35,tablet
9081,163,2627,2024-01-08 20:45:09,333,smart_tv
9082,163,2368,2025-12-29 15:01:29,133,desktop
9083,163,983,2024-04-26 23:36:19,76,mobile
9084,163,625,2024-04-12 07:06:39,48,tablet
9085,163,189,2024-05-15 05:59:28,185,web
9086,163,1598,2023-11-12 21:25:04,57,mobile
9087,163,1543,2023-09-02 22:18:01,246,smart_speaker
9088,163,1202,2024-03-13 11:18:18,46,smart_speaker
9089,163,1920,2024-12-28 01:10:03,231,smart_tv
9090,163,2212,2025-08-07 03:02:43,136,mobile
9091,163,1922,2024-10-26 07:40:37,354,smart_speaker
9092,163,1794,2025-12-26 09:21:59,125,smart_speaker
9093,163,1709,2023-07-14 16:55:26,40,tablet
9094,163,697,2025-06-30 10:09:50,156,tablet
9095,163,2237,2025-09-03 04:15:20,75,mobile
9096,163,383,2025-12-05 13:33:48,109,mobile
9097,163,193,2023-02-15 03:24:33,164,web
9098,163,615,2024-06-18 12:26:41,105,web
9099,163,734,2023-11-25 16:59:32,54,smart_tv
9100,164,397,2023-06-29 21:30:59,152,smart_tv
9101,164,2284,2023-09-08 04:33:01,113,mobile
9102,164,1311,2023-08-25 02:31:38,144,smart_speaker
9103,164,2105,2023-02-10 14:47:19,51,tablet
9104,164,2494,2024-10-09 02:05:26,36,tablet
9105,164,1124,2024-10-12 18:05:36,102,mobile
9106,164,1530,2023-03-08 22:07:21,159,tablet
9107,164,2635,2025-09-26 17:48:10,180,web
9108,164,1369,2025-10-19 10:42:02,74,smart_tv
9109,164,59,2024-02-07 17:58:27,46,mobile
9110,164,1159,2025-01-14 16:07:57,83,mobile
9111,164,2146,2024-11-14 13:01:51,173,smart_speaker
9112,164,1808,2024-05-29 21:50:27,62,smart_tv
9113,164,919,2023-09-08 04:53:44,51,web
9114,164,2139,2024-01-31 01:51:07,105,mobile
9115,164,955,2023-12-25 10:09:13,79,tablet
9116,164,2261,2025-10-10 00:35:22,57,desktop
9117,164,303,2023-04-03 14:24:17,140,smart_tv
9118,164,1953,2023-01-24 10:01:59,37,desktop
9119,164,978,2023-11-30 06:30:54,192,smart_speaker
9120,164,571,2023-11-05 01:25:33,199,mobile
9121,164,1789,2023-09-28 04:21:45,149,tablet
9122,164,339,2024-07-28 19:05:06,272,mobile
9123,164,2082,2025-04-04 13:51:14,81,desktop
9124,164,2079,2024-09-02 17:56:58,48,tablet
9125,164,393,2024-08-14 03:32:53,55,tablet
9126,164,921,2024-06-14 19:13:04,65,desktop
9127,164,1247,2025-06-27 14:39:31,87,web
9128,164,2654,2025-12-31 13:28:42,287,smart_speaker
9129,164,620,2024-04-22 12:30:24,207,web
9130,164,1292,2024-12-04 02:32:33,176,web
9131,164,1724,2025-08-30 18:17:48,105,web
9132,164,953,2023-11-01 06:00:20,89,mobile
9133,164,1116,2023-01-25 23:11:43,85,mobile
9134,164,1389,2025-04-30 13:09:51,71,smart_speaker
9135,164,485,2024-07-13 17:44:57,199,smart_speaker
9136,164,1433,2024-01-02 22:14:39,205,mobile
9137,164,1761,2023-07-14 20:25:30,184,desktop
9138,164,1478,2025-04-11 16:20:12,38,web
9139,164,2444,2025-07-16 09:12:18,100,smart_speaker
9140,164,259,2025-06-03 12:46:58,158,desktop
9141,164,1816,2023-11-01 05:02:59,90,desktop
9142,164,276,2023-10-01 16:01:35,187,desktop
9143,164,2173,2024-08-14 21:44:24,120,tablet
9144,164,1651,2025-05-06 14:10:33,117,web
9145,164,243,2023-08-31 20:25:50,100,mobile
9146,164,2616,2025-04-05 11:25:59,39,tablet
9147,164,779,2025-04-25 01:12:43,106,smart_tv
9148,164,2362,2025-12-17 04:28:16,108,smart_tv
9149,164,2434,2024-07-28 02:44:32,63,desktop
9150,164,755,2024-03-10 22:39:14,131,tablet
9151,164,312,2025-04-28 09:54:18,78,web
9152,164,1515,2025-07-12 00:24:10,80,tablet
9153,164,1781,2023-06-26 00:12:35,115,mobile
9154,165,1087,2023-03-05 02:49:11,262,smart_speaker
9155,165,2075,2023-12-17 19:05:19,100,mobile
9156,165,23,2024-11-29 14:32:06,143,mobile
9157,165,1726,2025-09-07 14:02:19,45,mobile
9158,165,128,2025-05-22 10:20:45,142,mobile
9159,165,1808,2024-01-11 07:17:31,109,smart_speaker
9160,165,2314,2024-10-30 15:00:34,133,desktop
9161,165,391,2024-07-25 19:04:07,214,desktop
9162,165,988,2025-08-15 22:46:33,267,tablet
9163,165,828,2023-06-08 00:48:08,283,tablet
9164,165,538,2025-04-28 16:02:44,126,mobile
9165,165,758,2025-10-23 14:37:46,111,tablet
9166,165,95,2025-09-22 19:48:03,373,mobile
9167,165,135,2023-07-29 06:53:24,110,smart_speaker
9168,165,809,2025-02-06 10:09:34,115,smart_speaker
9169,165,343,2025-04-08 01:14:30,88,tablet
9170,165,157,2025-09-19 17:14:28,53,desktop
9171,165,596,2025-05-20 22:03:14,151,web
9172,165,1096,2023-01-20 20:32:15,301,smart_speaker
9173,165,2012,2024-07-31 20:14:25,360,smart_tv
9174,165,2117,2024-02-10 17:42:33,252,desktop
9175,165,938,2024-06-22 03:09:33,50,web
9176,165,2299,2025-11-12 10:08:02,39,web
9177,165,656,2024-11-04 21:56:12,189,desktop
9178,166,2605,2024-04-13 11:36:39,179,desktop
9179,166,2182,2025-03-04 01:58:40,68,mobile
9180,166,1588,2023-12-28 05:17:16,101,tablet
9181,166,2012,2024-12-28 13:21:24,362,smart_speaker
9182,166,766,2025-01-23 07:05:19,194,smart_speaker
9183,166,1705,2025-08-08 21:38:17,131,smart_speaker
9184,166,618,2023-01-09 21:25:39,207,tablet
9185,166,330,2024-07-23 20:24:21,149,mobile
9186,166,1029,2024-07-05 11:29:03,252,web
9187,166,774,2023-12-25 21:46:42,35,tablet
9188,166,898,2024-01-24 14:11:40,109,tablet
9189,166,2275,2023-06-23 09:28:39,215,smart_speaker
9190,166,2304,2025-03-05 14:40:11,103,web
9191,166,1594,2025-03-13 08:28:25,150,tablet
9192,166,1193,2023-12-09 12:28:05,152,web
9193,166,2018,2023-11-17 10:17:06,58,tablet
9194,166,2584,2023-01-18 13:59:56,66,smart_speaker
9195,166,87,2023-12-20 02:12:53,40,mobile
9196,166,2233,2023-06-15 02:01:19,232,web
9197,166,31,2023-12-11 23:47:58,185,mobile
9198,166,288,2023-06-30 10:51:14,194,tablet
9199,166,52,2025-02-02 15:14:36,206,tablet
9200,166,2340,2024-12-28 07:30:35,167,smart_tv
9201,166,690,2023-04-22 14:57:01,243,desktop
9202,167,2073,2024-04-19 19:42:47,177,desktop
9203,167,244,2024-06-02 04:56:24,139,tablet
9204,167,1069,2025-09-12 04:37:47,261,smart_tv
9205,167,1379,2024-07-04 17:59:27,35,smart_speaker
9206,167,606,2023-12-23 01:05:38,313,desktop
9207,167,2164,2025-09-13 18:24:22,166,smart_speaker
9208,167,400,2024-09-04 06:52:08,71,desktop
9209,167,1873,2025-10-11 07:28:49,51,smart_speaker
9210,167,1340,2025-11-28 18:16:01,293,smart_speaker
9211,167,119,2025-02-01 02:14:20,87,desktop
9212,167,1985,2023-07-09 14:00:04,69,smart_tv
9213,167,915,2024-06-25 16:10:34,117,tablet
9214,167,584,2025-04-09 14:21:45,108,smart_tv
9215,167,2129,2024-10-05 06:57:04,84,web
9216,167,2225,2024-11-20 13:59:53,75,mobile
9217,167,858,2023-09-17 03:44:51,55,smart_speaker
9218,167,914,2023-08-29 15:29:01,126,desktop
9219,167,1973,2023-04-05 01:21:19,189,smart_speaker
9220,167,1072,2024-01-07 09:01:21,101,smart_tv
9221,167,1199,2023-02-14 03:17:06,70,smart_tv
9222,167,1445,2024-06-16 14:31:41,170,tablet
9223,167,2528,2023-10-08 11:38:43,97,tablet
9224,167,2293,2023-03-20 03:46:59,72,desktop
9225,167,1016,2023-07-07 11:31:29,44,smart_speaker
9226,167,408,2025-02-22 12:20:47,120,web
9227,167,1145,2025-04-13 04:30:48,403,mobile
9228,167,1335,2025-11-24 23:40:34,53,tablet
9229,167,966,2025-10-21 08:03:18,294,smart_speaker
9230,167,721,2025-01-05 22:24:40,145,smart_tv
9231,167,2605,2024-02-19 02:32:43,261,smart_speaker
9232,167,189,2025-06-29 18:31:21,176,tablet
9233,167,1148,2025-02-11 14:39:52,76,smart_speaker
9234,167,2627,2023-04-13 12:07:41,133,desktop
9235,167,1214,2023-03-01 07:51:39,134,desktop
9236,167,294,2024-03-18 18:26:01,82,mobile
9237,167,952,2023-12-03 11:46:24,74,tablet
9238,167,1794,2023-10-21 19:28:39,156,smart_tv
9239,167,241,2023-09-20 04:20:37,194,tablet
9240,167,1422,2025-12-07 08:25:20,230,desktop
9241,167,1192,2025-09-06 05:31:37,311,mobile
9242,167,1087,2023-06-27 23:45:46,210,smart_tv
9243,167,1862,2025-10-28 17:27:00,58,smart_speaker
9244,168,1844,2024-01-27 00:37:29,64,desktop
9245,168,2645,2023-10-20 19:46:31,188,smart_tv
9246,168,1697,2024-07-14 05:29:56,64,smart_speaker
9247,168,2598,2024-07-22 01:11:46,119,mobile
9248,168,2617,2024-02-07 08:32:22,84,smart_speaker
9249,168,1,2025-03-07 03:21:55,76,smart_tv
9250,168,1140,2024-05-07 14:32:07,261,tablet
9251,168,1529,2024-10-01 05:25:35,119,smart_speaker
9252,168,2475,2023-08-22 06:24:28,125,mobile
9253,168,1999,2024-10-29 02:17:57,141,desktop
9254,168,930,2025-01-07 23:11:14,148,smart_tv
9255,168,1182,2023-11-09 13:19:50,221,desktop
9256,168,2030,2023-06-24 08:44:27,53,mobile
9257,168,1197,2024-09-04 06:34:31,154,mobile
9258,168,2045,2023-04-04 06:39:53,196,mobile
9259,168,2490,2024-05-25 12:39:58,165,desktop
9260,168,85,2024-02-04 17:39:40,51,smart_speaker
9261,169,889,2023-08-20 18:47:12,152,mobile
9262,169,204,2023-10-03 03:27:28,236,tablet
9263,169,1310,2025-02-11 07:43:34,102,smart_tv
9264,169,1083,2025-11-26 23:28:09,104,smart_speaker
9265,169,820,2024-09-06 20:50:29,130,smart_tv
9266,169,934,2024-05-21 00:22:41,103,mobile
9267,169,1639,2023-01-26 00:25:56,163,desktop
9268,169,1221,2023-03-13 17:40:29,72,smart_speaker
9269,169,2426,2024-12-09 12:24:59,65,mobile
9270,169,2530,2023-11-26 02:03:08,225,web
9271,169,2397,2023-11-13 04:09:54,98,smart_speaker
9272,169,1603,2024-03-10 09:21:55,273,smart_speaker
9273,169,805,2024-07-19 05:06:37,142,smart_speaker
9274,169,1377,2024-08-28 03:56:37,113,mobile
9275,169,1330,2024-03-28 03:21:35,106,web
9276,169,1708,2023-07-27 10:28:12,136,smart_tv
9277,169,1862,2023-05-06 22:28:39,164,smart_speaker
9278,169,2471,2025-09-25 06:42:01,144,desktop
9279,169,1678,2025-01-11 23:12:10,45,mobile
9280,169,855,2024-10-31 17:44:35,46,smart_speaker
9281,169,378,2024-10-02 14:44:48,129,smart_tv
9282,169,897,2023-10-17 12:38:34,48,mobile
9283,169,2634,2024-12-11 20:14:29,259,tablet
9284,169,2416,2024-03-06 05:48:42,47,tablet
9285,169,1087,2025-01-25 19:33:26,275,web
9286,169,731,2023-02-07 11:16:58,226,tablet
9287,169,1400,2023-12-17 10:02:28,144,smart_tv
9288,169,1587,2025-07-03 15:47:03,146,smart_speaker
9289,169,415,2025-12-17 04:02:57,252,desktop
9290,169,1885,2024-09-11 11:39:56,68,tablet
9291,169,1003,2025-06-13 04:23:46,239,web
9292,169,205,2024-09-14 18:56:06,58,mobile
9293,169,159,2024-12-24 10:41:30,180,smart_speaker
9294,169,709,2023-11-19 19:08:16,211,desktop
9295,169,2620,2025-05-13 00:45:12,327,mobile
9296,169,1942,2025-02-15 21:39:10,155,desktop
9297,169,2570,2024-07-20 23:40:58,244,desktop
9298,169,2549,2023-10-15 13:19:32,49,mobile
9299,169,2063,2024-12-06 00:02:31,313,mobile
9300,169,1574,2023-08-09 13:06:59,128,web
9301,169,2350,2025-03-28 00:50:09,274,smart_tv
